测试报告	kazumi_all
生成时间	20260630_164201_464
关键词	孤独摇滚
黑盒报告	kazumi.clicli	源文件=block-kazumi-clicli.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.cyfz	源文件=block-kazumi-cyfz.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.dlma	源文件=block-kazumi-dlma.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.dm84	源文件=block-kazumi-dm84.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.dmand	源文件=block-kazumi-dmand.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.dmghg	源文件=block-kazumi-dmghg.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=true	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.dms	源文件=block-kazumi-dms.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.eacg	源文件=block-kazumi-eacg.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.enlie	源文件=block-kazumi-enlie.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.fantuan	源文件=block-kazumi-fantuan.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.fcdm	源文件=block-kazumi-fcdm.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=true	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.ffdm	源文件=block-kazumi-ffdm.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=true	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.fqdm	源文件=block-kazumi-fqdm.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=true	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.gpjda	源文件=kazumi-gpjda.js	资产状态=启用	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.gugu3	源文件=block-kazumi-gugu3.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.hfkzm	源文件=block-kazumi-hfkzm.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.hzdm	源文件=block-kazumi-hzdm.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.if	源文件=block-kazumi-if.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.jzsdm	源文件=block-kazumi-jzsdm.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.k8dm	源文件=block-kazumi-k8dm.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=true	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.kimani	源文件=block-kazumi-kimani.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.libvio	源文件=block-kazumi-libvio.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.lmm	源文件=block-kazumi-lmm.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.mandao	源文件=block-kazumi-mandao.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.mcy	源文件=block-kazumi-mcy.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.mengfan	源文件=block-kazumi-mengfan.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.mgnacg	源文件=block-kazumi-mgnacg.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.mifun	源文件=block-kazumi-mifun.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.mitang	源文件=block-kazumi-mitang.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.mitaodm	源文件=block-kazumi-mitaodm.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.moefan	源文件=block-kazumi-moefan.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.mt	源文件=block-kazumi-mt.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.mutefun	源文件=block-kazumi-mutefun.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.mwcy	源文件=block-kazumi-mwcy.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.mxdm	源文件=kazumi-mxdm.js	资产状态=启用	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.nekodm	源文件=block-kazumi-nekodm.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.nt	源文件=block-kazumi-nt.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.nyafun	源文件=block-kazumi-nyafun.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.omofun03	源文件=kazumi-omofun03.js	资产状态=启用	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.omofunz	源文件=block-kazumi-omofunz.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.pekolove	源文件=block-kazumi-pekolove.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
黑盒报告	kazumi.qdm	源文件=block-kazumi-qdm.js	资产状态=block	首页=跳过	首页标签=	首页数量=0	首页标题有效=否	首页封面有效=否	首页首个标题=	首页首个封面=	首页备注=	搜索=跳过	详情=跳过	播放=跳过	标题匹配=否	封面匹配=否	搜索标题=	详情标题=	搜索封面=	详情封面=	播放线路=	剧集=	剧集ID=	播放页=	Legacy解析=false	播放超时=30000	播放地址=	视频=跳过	视频说明=	错误=load: source was not loaded
